"id","Latitude","Longitude","1st_Road_Class","1st_Road_Number","2nd_Road_Class","2nd_Road_Number","Accident_Index","Accident_Severity","Carriageway_Hazards","Date","Day_of_Week","Did_Police_Officer_Attend_Scene_of_Accident","Junction_Control","Junction_Detail","LSOA_of_Accident_Location","Light_Conditions","Local_Authority_(District)","Local_Authority_(Highway)","Location_Easting_OSGR","Location_Northing_OSGR","Number_of_Casualties","Number_of_Vehicles","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Police_Force","Road_Surface_Conditions","Road_Type","Special_Conditions_at_Site","Speed_limit","Time","Urban_or_Rural_Area","Weather_Conditions"
2015950000291,55.937476,-3.233877,"A",71,"Unclassified",0,2015950000291,"Slight","None","27/01/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",323020,672290,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"20:00","Urban","Fine no high winds"
2015950000292,55.903701,-3.14915,"B",701,,0,2015950000292,"Slight","None","27/01/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",328250,668440,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"15:20","Urban","Fine no high winds"
2015950000293,55.914851,-3.15796,"C",0,"Unclassified",0,2015950000293,"Slight","None","08/01/2015","Thursday",2,"Give way or uncontrolled","Other junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",327720,669690,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"17:45","Urban","Fine no high winds"
2015950000316,55.951216,-3.188992,"Unclassified",0,,0,2015950000316,"Slight","None","28/01/2015","Wednesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",325850,673770,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"15:15","Urban","Fine no high winds"
2015950000320,55.952489,-3.196719,"C",0,"Unclassified",0,2015950000320,"Serious","None","28/01/2015","Wednesday",1,"Give way or uncontrolled","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",325370,673920,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"14:20","Urban","Snowing + high winds"
2015950000323,55.929304,-3.286115,"Unclassified",0,"Unclassified",0,2015950000323,"Serious","None","22/01/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",319740,671440,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"08:00","Urban","Raining no high winds"
2015950000375,55.938109,-3.242382,"C",0,"Unclassified",0,2015950000375,"Slight","None","28/01/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",322490,672370,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",30,"17:20","Urban","Other"
2015950000378,55.913138,-3.119672,"Unclassified",0,,0,2015950000378,"Slight","None","28/01/2015","Wednesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",330110,669460,1,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Wet or damp","Single carriageway","None",40,"08:10","Rural","Fine no high winds"
2015950000395,55.954993,-3.197917,"C",0,"C",0,2015950000395,"Slight","None","30/01/2015","Friday",1,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",325300,674200,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"08:35","Urban","Fine no high winds"
2015950000396,55.957813,-3.18503,"A",900,"Unclassified",0,2015950000396,"Slight","None","31/01/2015","Saturday",1,"Give way or uncontrolled","Roundabout","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",326110,674500,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"00:45","Urban","Fine no high winds"
2015950000398,55.933763,-3.114344,"A",6095,"A",6095,2015950000398,"Slight","None","30/01/2015","Friday",1,"Auto traffic signal","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",330480,671750,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"22:30","Urban","Fine no high winds"
2015950000399,55.973431,-3.168042,"A",900,"Unclassified",0,2015950000399,"Slight","None","02/02/2015","Monday",2,"Auto traffic signal","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",327200,676220,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"03:10","Urban","Fine no high winds"
2015950000400,55.955467,-3.118811,"B",6415,"Unclassified",0,2015950000400,"Slight","None","31/01/2015","Saturday",2,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",330240,674170,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"13:08","Urban","Fine no high winds"
2015950000401,55.951793,-3.212712,"A",90,"Unclassified",0,2015950000401,"Slight","None","31/01/2015","Saturday",1,"Auto traffic signal","Other junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324370,673860,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"20:30","Urban","Fine + high winds"
2015950000402,55.939025,-3.213594,"C",0,"Unclassified",0,2015950000402,"Slight","None","21/01/2015","Wednesday",2,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324290,672440,1,1,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Wet or damp","Single carriageway","None",30,"11:00","Urban","Unknown"
2015950000405,55.933013,-3.275033,"C",0,,0,2015950000405,"Slight","None","31/01/2015","Saturday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",320440,671840,1,1,"None within 50 metres ","Central refuge","Lothian and Borders","Dry","Single carriageway","None",30,"12:00","Urban","Fine no high winds"
2015950000406,55.975303,-3.178995,"Unclassified",0,"A",902,2015950000406,"Slight","None","31/01/2015","Saturday",1,"Auto traffic signal","Crossroads","","Daylight","Edinburgh, City of","Edinburgh, City of",326520,676440,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"12:55","Urban","Fine no high winds"
2015950000442,55.972753,-3.173149,"Unclassified",0,,0,2015950000442,"Slight","None","02/02/2015","Monday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",326880,676150,2,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"13:15","Urban","Fine no high winds"
2015950000443,55.957724,-3.175577,"A",1,"Unclassified",0,2015950000443,"Serious","None","03/02/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",326700,674480,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"11:33","Urban","Fine no high winds"
2015950000444,55.949396,-3.209755,"A",8,,0,2015950000444,"Slight","None","03/02/2015","Tuesday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",324550,673590,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"12:05","Urban","Fine no high winds"
2015950000446,55.930112,-3.268856,"Unclassified",0,,0,2015950000446,"Slight","None","31/01/2015","Saturday",2,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",320820,671510,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Unknown","None",30,"21:30","Urban","Unknown"
2015950000452,55.919532,-3.137777,"Unclassified",0,"Unclassified",0,2015950000452,"Slight","None","03/02/2015","Tuesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",328990,670190,1,3,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"19:49","Urban","Fine no high winds"
2015950000478,55.947238,-3.182145,"Unclassified",0,"Unclassified",0,2015950000478,"Slight","None","04/02/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",326270,673320,1,2,"None within 50 metres ","Central refuge","Lothian and Borders","Dry","Single carriageway","None",30,"08:55","Urban","Fine no high winds"
2015950000479,55.943462,-3.255042,"Unclassified",0,"Unclassified",0,2015950000479,"Slight","None","03/02/2015","Tuesday",2,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",321710,672980,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"17:15","Urban","Fine no high winds"
2015950000481,55.931533,-3.217041,"Unclassified",0,"Unclassified",0,2015950000481,"Slight","None","04/02/2015","Wednesday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324060,671610,1,1,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"16:30","Urban","Fine no high winds"
2015950000482,55.956053,-3.190582,"C",0,"Unclassified",0,2015950000482,"Slight","None","04/02/2015","Wednesday",1,"Auto traffic signal","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",325760,674310,1,2,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Dry","Single carriageway","None",30,"15:55","Urban","Fine no high winds"
2015950000491,55.973636,-3.333736,"A",90,,0,2015950000491,"Slight","None","05/02/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",316860,676430,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",50,"08:45","Rural","Fine no high winds"
2015950000492,55.923244,-3.315361,"Motorway",8,,0,2015950000492,"Slight","None","05/02/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",317900,670800,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Dual carriageway","None",70,"10:35","Rural","Fine no high winds"
2015950000495,55.912189,-3.277181,"Unclassified",0,,0,2015950000495,"Serious","None","05/02/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Daylight","Edinburgh, City of","Edinburgh, City of",320263,669525,1,1,"None within 50 metres ","Central refuge","Lothian and Borders","Wet or damp","Single carriageway","None",30,"15:25","Urban","Fine no high winds"
2015950000496,55.962018,-3.196212,"B",901,,0,2015950000496,"Slight","None","05/02/2015","Thursday",1,"Data missing or out of range","Not at junction or within 20 metres","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",325420,674980,1,2,"None within 50 metres ","No physical crossing facilities within 50 metres","Lothian and Borders","Dry","Single carriageway","None",30,"19:35","Urban","Fine no high winds"
2015950000497,55.951138,-3.206286,"A",900,"Unclassified",0,2015950000497,"Slight","None","05/02/2015","Thursday",1,"Give way or uncontrolled","T or staggered junction","","Daylight","Edinburgh, City of","Edinburgh, City of",324770,673780,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"15:20","Urban","Fine no high winds"
2015950000498,55.944944,-3.29416,"B",701,"Unclassified",0,2015950000498,"Slight","None","05/02/2015","Thursday",1,"Give way or uncontrolled","T or staggered junction","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",319270,673190,1,1,"None within 50 metres ","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Lothian and Borders","Wet or damp","Single carriageway","None",30,"22:50","Urban","Fine no high winds"
2015950000499,55.941528,-3.214953,"Unclassified",0,"Unclassified",0,2015950000499,"Slight","None","05/02/2015","Thursday",1,"Auto traffic signal","Crossroads","","Darkness - lights lit","Edinburgh, City of","Edinburgh, City of",324210,672720,1,2,"None within 50 metres ","Pedestrian phase at traffic signal junction","Lothian and Borders","Dry","Single carriageway","None",30,"17:38","Urban","Fine no high winds"
